"orderID","customerID","employeeID","orderDate","shippedDate","shipperID","freight","productID","unitPrice","quantity","discount","line_total"
10358,LAMAI,5,"2013-11-20","2013-11-27",1,19.64,24,3.6,10,0.05,95.0
10358,LAMAI,5,"2013-11-20","2013-11-27",1,19.64,34,11.2,10,0.05,95.0
10358,LAMAI,5,"2013-11-20","2013-11-27",1,19.64,36,15.2,20,0.05,380.0
10359,SEVES,5,"2013-11-21","2013-11-26",3,288.43,16,13.9,56,0.05,2979.0
10359,SEVES,5,"2013-11-21","2013-11-26",3,288.43,31,10.0,70,0.05,4655.0
10359,SEVES,5,"2013-11-21","2013-11-26",3,288.43,60,27.2,80,0.05,6080.0
10360,BLONP,4,"2013-11-22","2013-12-02",3,131.7,28,36.4,30,0.0,900.0
10360,BLONP,4,"2013-11-22","2013-12-02",3,131.7,29,99.0,35,0.0,1225.0
10360,BLONP,4,"2013-11-22","2013-12-02",3,131.7,38,210.8,10,0.0,100.0
10360,BLONP,4,"2013-11-22","2013-12-02",3,131.7,49,16.0,35,0.0,1225.0
10360,BLONP,4,"2013-11-22","2013-12-02",3,131.7,54,5.9,28,0.0,784.0
10361,QUICK,1,"2013-11-22","2013-12-03",2,183.17,39,14.4,54,0.1,2624.0
10361,QUICK,1,"2013-11-22","2013-12-03",2,183.17,60,27.2,55,0.1,2723.0
10362,BONAP,3,"2013-11-25","2013-11-28",1,96.04,25,11.2,50,0.0,2500.0
10362,BONAP,3,"2013-11-25","2013-11-28",1,96.04,51,42.4,20,0.0,400.0
10362,BONAP,3,"2013-11-25","2013-11-28",1,96.04,54,5.9,24,0.0,576.0
10363,DRACD,4,"2013-11-26","2013-12-04",3,30.54,31,10.0,20,0.0,400.0
10363,DRACD,4,"2013-11-26","2013-12-04",3,30.54,75,6.2,12,0.0,144.0
10363,DRACD,4,"2013-11-26","2013-12-04",3,30.54,76,14.4,12,0.0,144.0
10364,EASTC,1,"2013-11-26","2013-12-04",1,71.97,69,28.8,30,0.0,900.0
10364,EASTC,1,"2013-11-26","2013-12-04",1,71.97,71,17.2,5,0.0,25.0
10365,ANTON,3,"2013-11-27","2013-12-02",2,22.0,11,16.8,24,0.0,576.0
10366,GALED,8,"2013-11-28","2013-12-30",2,10.14,65,16.8,5,0.0,25.0
10366,GALED,8,"2013-11-28","2013-12-30",2,10.14,77,10.4,5,0.0,25.0
10367,VAFFE,7,"2013-11-28","2013-12-02",3,13.55,34,11.2,36,0.0,1296.0
10367,VAFFE,7,"2013-11-28","2013-12-02",3,13.55,54,5.9,18,0.0,324.0
10367,VAFFE,7,"2013-11-28","2013-12-02",3,13.55,65,16.8,15,0.0,225.0
10367,VAFFE,7,"2013-11-28","2013-12-02",3,13.55,77,10.4,7,0.0,49.0
10368,ERNSH,2,"2013-11-29","2013-12-02",2,101.95,21,8.0,5,0.1,23.0
10368,ERNSH,2,"2013-11-29","2013-12-02",2,101.95,28,36.4,13,0.1,152.0
10368,ERNSH,2,"2013-11-29","2013-12-02",2,101.95,57,15.6,25,0.0,625.0
10368,ERNSH,2,"2013-11-29","2013-12-02",2,101.95,64,26.6,35,0.1,1103.0
10369,SPLIR,8,"2013-12-02","2013-12-09",2,195.68,29,99.0,20,0.0,400.0
10369,SPLIR,8,"2013-12-02","2013-12-09",2,195.68,56,30.4,18,0.25,243.0
10370,CHOPS,6,"2013-12-03","2013-12-27",2,1.17,1,14.4,15,0.15,191.0
10370,CHOPS,6,"2013-12-03","2013-12-27",2,1.17,64,26.6,30,0.0,900.0
10370,CHOPS,6,"2013-12-03","2013-12-27",2,1.17,74,8.0,20,0.15,340.0
10371,LAMAI,1,"2013-12-03","2013-12-24",1,0.45,36,15.2,6,0.2,29.0
10372,QUEEN,5,"2013-12-04","2013-12-09",2,890.78,20,64.8,12,0.25,108.0
10372,QUEEN,5,"2013-12-04","2013-12-09",2,890.78,38,210.8,40,0.25,1200.0
10372,QUEEN,5,"2013-12-04","2013-12-09",2,890.78,60,27.2,70,0.25,3675.0
10372,QUEEN,5,"2013-12-04","2013-12-09",2,890.78,72,27.8,42,0.25,1323.0
10373,HUNGO,4,"2013-12-05","2013-12-11",3,124.12,58,10.6,80,0.2,5120.0
10373,HUNGO,4,"2013-12-05","2013-12-11",3,124.12,71,17.2,50,0.2,2000.0
10374,WOLZA,1,"2013-12-05","2013-12-09",3,3.94,31,10.0,30,0.0,900.0
10374,WOLZA,1,"2013-12-05","2013-12-09",3,3.94,58,10.6,15,0.0,225.0
10375,HUNGC,3,"2013-12-06","2013-12-09",2,20.12,14,18.6,15,0.0,225.0
10375,HUNGC,3,"2013-12-06","2013-12-09",2,20.12,54,5.9,10,0.0,100.0
10376,MEREP,1,"2013-12-09","2013-12-13",2,20.39,31,10.0,42,0.05,1676.0
10377,SEVES,1,"2013-12-09","2013-12-13",3,22.21,28,36.4,20,0.15,340.0
10377,SEVES,1,"2013-12-09","2013-12-13",3,22.21,39,14.4,20,0.15,340.0
10378,FOLKO,5,"2013-12-10","2013-12-19",3,5.44,71,17.2,6,0.0,36.0
10379,QUEDE,2,"2013-12-11","2013-12-13",1,45.03,41,7.7,8,0.1,58.0
10379,QUEDE,2,"2013-12-11","2013-12-13",1,45.03,63,35.1,16,0.1,230.0
10379,QUEDE,2,"2013-12-11","2013-12-13",1,45.03,65,16.8,20,0.1,360.0
10380,HUNGO,8,"2013-12-12","2014-01-16",3,35.03,30,20.7,18,0.1,292.0
10380,HUNGO,8,"2013-12-12","2014-01-16",3,35.03,53,26.2,20,0.1,360.0
10380,HUNGO,8,"2013-12-12","2014-01-16",3,35.03,60,27.2,6,0.1,32.0
10380,HUNGO,8,"2013-12-12","2014-01-16",3,35.03,70,12.0,30,0.0,900.0
10381,LILAS,3,"2013-12-12","2013-12-13",3,7.99,74,8.0,14,0.0,196.0
10382,ERNSH,4,"2013-12-13","2013-12-16",1,94.77,5,17.0,32,0.0,1024.0
10382,ERNSH,4,"2013-12-13","2013-12-16",1,94.77,18,50.0,9,0.0,81.0
10382,ERNSH,4,"2013-12-13","2013-12-16",1,94.77,29,99.0,14,0.0,196.0
10382,ERNSH,4,"2013-12-13","2013-12-16",1,94.77,33,2.0,60,0.0,3600.0
10382,ERNSH,4,"2013-12-13","2013-12-16",1,94.77,74,8.0,50,0.0,2500.0
10383,AROUT,8,"2013-12-16","2013-12-18",3,34.24,13,4.8,20,0.0,400.0
10383,AROUT,8,"2013-12-16","2013-12-18",3,34.24,50,13.0,15,0.0,225.0
10383,AROUT,8,"2013-12-16","2013-12-18",3,34.24,56,30.4,20,0.0,400.0
10384,BERGS,3,"2013-12-16","2013-12-20",3,168.64,20,64.8,28,0.0,784.0
10384,BERGS,3,"2013-12-16","2013-12-20",3,168.64,60,27.2,15,0.0,225.0
10385,SPLIR,1,"2013-12-17","2013-12-23",2,30.96,7,24.0,10,0.2,80.0
10385,SPLIR,1,"2013-12-17","2013-12-23",2,30.96,60,27.2,20,0.2,320.0
10385,SPLIR,1,"2013-12-17","2013-12-23",2,30.96,68,10.0,8,0.2,51.0
10386,FAMIA,9,"2013-12-18","2013-12-25",3,13.99,24,3.6,15,0.0,225.0
10386,FAMIA,9,"2013-12-18","2013-12-25",3,13.99,34,11.2,10,0.0,100.0
10387,SANTG,1,"2013-12-18","2013-12-20",2,93.63,24,3.6,15,0.0,225.0
10387,SANTG,1,"2013-12-18","2013-12-20",2,93.63,28,36.4,6,0.0,36.0
10387,SANTG,1,"2013-12-18","2013-12-20",2,93.63,59,44.0,12,0.0,144.0
10387,SANTG,1,"2013-12-18","2013-12-20",2,93.63,71,17.2,15,0.0,225.0
10388,SEVES,2,"2013-12-19","2013-12-20",1,34.86,45,7.6,15,0.2,180.0
10388,SEVES,2,"2013-12-19","2013-12-20",1,34.86,52,5.6,20,0.2,320.0
10388,SEVES,2,"2013-12-19","2013-12-20",1,34.86,53,26.2,40,0.0,1600.0
10389,BOTTM,4,"2013-12-20","2013-12-24",2,47.42,10,24.8,16,0.0,256.0
10389,BOTTM,4,"2013-12-20","2013-12-24",2,47.42,55,19.2,15,0.0,225.0
10389,BOTTM,4,"2013-12-20","2013-12-24",2,47.42,62,39.4,20,0.0,400.0
10389,BOTTM,4,"2013-12-20","2013-12-24",2,47.42,70,12.0,30,0.0,900.0
10390,ERNSH,6,"2013-12-23","2013-12-26",1,126.38,31,10.0,60,0.1,3240.0
10390,ERNSH,6,"2013-12-23","2013-12-26",1,126.38,35,14.4,40,0.1,1440.0
10390,ERNSH,6,"2013-12-23","2013-12-26",1,126.38,46,9.6,45,0.0,2025.0
10390,ERNSH,6,"2013-12-23","2013-12-26",1,126.38,72,27.8,24,0.1,518.0
10391,DRACD,3,"2013-12-23","2013-12-31",3,5.45,13,4.8,18,0.0,324.0
10392,PICCO,2,"2013-12-24","2014-01-01",3,122.46,69,28.8,50,0.0,2500.0
10393,SAVEA,1,"2013-12-25","2014-01-03",3,126.56,2,15.2,25,0.25,469.0
10393,SAVEA,1,"2013-12-25","2014-01-03",3,126.56,14,18.6,42,0.25,1323.0
10393,SAVEA,1,"2013-12-25","2014-01-03",3,126.56,25,11.2,7,0.25,37.0
10393,SAVEA,1,"2013-12-25","2014-01-03",3,126.56,26,24.9,70,0.25,3675.0
10393,SAVEA,1,"2013-12-25","2014-01-03",3,126.56,31,10.0,32,0.0,1024.0
10394,HUNGC,1,"2013-12-25","2014-01-03",3,30.34,13,4.8,10,0.0,100.0
10394,HUNGC,1,"2013-12-25","2014-01-03",3,30.34,62,39.4,10,0.0,100.0
10395,HILAA,6,"2013-12-26","2014-01-03",1,184.41,46,9.6,28,0.1,706.0
10395,HILAA,6,"2013-12-26","2014-01-03",1,184.41,53,26.2,70,0.1,4410.0
10395,HILAA,6,"2013-12-26","2014-01-03",1,184.41,69,28.8,8,0.0,64.0
10396,FRANK,1,"2013-12-27","2014-01-06",3,135.35,23,7.2,40,0.0,1600.0
10396,FRANK,1,"2013-12-27","2014-01-06",3,135.35,71,17.2,60,0.0,3600.0
10396,FRANK,1,"2013-12-27","2014-01-06",3,135.35,72,27.8,21,0.0,441.0
10397,PRINI,5,"2013-12-27","2014-01-02",1,60.26,21,8.0,10,0.15,85.0
10397,PRINI,5,"2013-12-27","2014-01-02",1,60.26,51,42.4,18,0.15,275.0
10398,SAVEA,2,"2013-12-30","2014-01-09",3,89.16,35,14.4,30,0.0,900.0
10398,SAVEA,2,"2013-12-30","2014-01-09",3,89.16,55,19.2,120,0.1,12960.0
10399,VAFFE,8,"2013-12-31","2014-01-08",3,27.36,68,10.0,60,0.0,3600.0
10399,VAFFE,8,"2013-12-31","2014-01-08",3,27.36,71,17.2,30,0.0,900.0
10399,VAFFE,8,"2013-12-31","2014-01-08",3,27.36,76,14.4,35,0.0,1225.0
10399,VAFFE,8,"2013-12-31","2014-01-08",3,27.36,77,10.4,14,0.0,196.0
10400,EASTC,1,"2014-01-01","2014-01-16",3,83.93,29,99.0,21,0.0,441.0
10400,EASTC,1,"2014-01-01","2014-01-16",3,83.93,35,14.4,35,0.0,1225.0
10400,EASTC,1,"2014-01-01","2014-01-16",3,83.93,49,16.0,30,0.0,900.0
10401,RATTC,1,"2014-01-01","2014-01-10",1,12.51,30,20.7,18,0.0,324.0
10401,RATTC,1,"2014-01-01","2014-01-10",1,12.51,56,30.4,70,0.0,4900.0
10401,RATTC,1,"2014-01-01","2014-01-10",1,12.51,65,16.8,20,0.0,400.0
10401,RATTC,1,"2014-01-01","2014-01-10",1,12.51,71,17.2,60,0.0,3600.0
10402,ERNSH,8,"2014-01-02","2014-01-10",2,67.88,23,7.2,60,0.0,3600.0
10402,ERNSH,8,"2014-01-02","2014-01-10",2,67.88,63,35.1,65,0.0,4225.0
10403,ERNSH,4,"2014-01-03","2014-01-09",3,73.79,16,13.9,21,0.15,375.0
10403,ERNSH,4,"2014-01-03","2014-01-09",3,73.79,48,10.2,70,0.15,4165.0
10404,MAGAA,2,"2014-01-03","2014-01-08",1,155.97,26,24.9,30,0.05,855.0
10404,MAGAA,2,"2014-01-03","2014-01-08",1,155.97,42,11.2,40,0.05,1520.0
10404,MAGAA,2,"2014-01-03","2014-01-08",1,155.97,49,16.0,30,0.05,855.0
10405,LINOD,1,"2014-01-06","2014-01-22",1,34.82,3,8.0,50,0.0,2500.0
10406,QUEEN,7,"2014-01-07","2014-01-13",1,108.04,1,14.4,10,0.0,100.0
10406,QUEEN,7,"2014-01-07","2014-01-13",1,108.04,21,8.0,30,0.1,810.0
10406,QUEEN,7,"2014-01-07","2014-01-13",1,108.04,28,36.4,42,0.1,1588.0
10406,QUEEN,7,"2014-01-07","2014-01-13",1,108.04,36,15.2,5,0.1,23.0
10406,QUEEN,7,"2014-01-07","2014-01-13",1,108.04,40,14.7,2,0.1,4.0
10407,OTTIK,2,"2014-01-07","2014-01-30",2,91.48,11,16.8,30,0.0,900.0
10407,OTTIK,2,"2014-01-07","2014-01-30",2,91.48,69,28.8,15,0.0,225.0
10407,OTTIK,2,"2014-01-07","2014-01-30",2,91.48,71,17.2,15,0.0,225.0
10408,FOLIG,8,"2014-01-08","2014-01-14",1,11.26,37,20.8,10,0.0,100.0
10408,FOLIG,8,"2014-01-08","2014-01-14",1,11.26,54,5.9,6,0.0,36.0
10408,FOLIG,8,"2014-01-08","2014-01-14",1,11.26,62,39.4,35,0.0,1225.0
10409,OCEAN,3,"2014-01-09","2014-01-14",1,29.83,14,18.6,12,0.0,144.0
10409,OCEAN,3,"2014-01-09","2014-01-14",1,29.83,21,8.0,12,0.0,144.0
10410,BOTTM,3,"2014-01-10","2014-01-15",3,2.4,33,2.0,49,0.0,2401.0
10410,BOTTM,3,"2014-01-10","2014-01-15",3,2.4,59,44.0,16,0.0,256.0
10411,BOTTM,9,"2014-01-10","2014-01-21",3,23.65,41,7.7,25,0.2,500.0
10411,BOTTM,9,"2014-01-10","2014-01-21",3,23.65,44,15.5,40,0.2,1280.0
10411,BOTTM,9,"2014-01-10","2014-01-21",3,23.65,59,44.0,9,0.2,65.0
10412,WARTH,8,"2014-01-13","2014-01-15",2,3.77,14,18.6,20,0.1,360.0
10413,LAMAI,3,"2014-01-14","2014-01-16",2,95.66,1,14.4,24,0.0,576.0
10413,LAMAI,3,"2014-01-14","2014-01-16",2,95.66,62,39.4,40,0.0,1600.0
10413,LAMAI,3,"2014-01-14","2014-01-16",2,95.66,76,14.4,14,0.0,196.0
10414,FAMIA,2,"2014-01-14","2014-01-17",3,21.48,19,7.3,18,0.05,308.0
10414,FAMIA,2,"2014-01-14","2014-01-17",3,21.48,33,2.0,50,0.0,2500.0
10415,HUNGC,3,"2014-01-15","2014-01-24",1,0.2,17,31.2,2,0.0,4.0
10415,HUNGC,3,"2014-01-15","2014-01-24",1,0.2,33,2.0,20,0.0,400.0
10416,WARTH,8,"2014-01-16","2014-01-27",3,22.72,19,7.3,20,0.0,400.0
10416,WARTH,8,"2014-01-16","2014-01-27",3,22.72,53,26.2,10,0.0,100.0
10416,WARTH,8,"2014-01-16","2014-01-27",3,22.72,57,15.6,20,0.0,400.0
10417,SIMOB,4,"2014-01-16","2014-01-28",3,70.29,38,210.8,50,0.0,2500.0
10417,SIMOB,4,"2014-01-16","2014-01-28",3,70.29,46,9.6,2,0.25,3.0
10417,SIMOB,4,"2014-01-16","2014-01-28",3,70.29,68,10.0,36,0.25,972.0
10417,SIMOB,4,"2014-01-16","2014-01-28",3,70.29,77,10.4,35,0.0,1225.0
10418,QUICK,4,"2014-01-17","2014-01-24",1,17.55,2,15.2,60,0.0,3600.0
10418,QUICK,4,"2014-01-17","2014-01-24",1,17.55,47,7.6,55,0.0,3025.0
10418,QUICK,4,"2014-01-17","2014-01-24",1,17.55,61,22.8,16,0.0,256.0
10418,QUICK,4,"2014-01-17","2014-01-24",1,17.55,74,8.0,15,0.0,225.0
10419,RICSU,4,"2014-01-20","2014-01-30",2,137.35,60,27.2,60,0.05,3420.0
10419,RICSU,4,"2014-01-20","2014-01-30",2,137.35,69,28.8,20,0.05,380.0
10420,WELLI,3,"2014-01-21","2014-01-27",1,44.12,9,77.6,20,0.1,360.0
10420,WELLI,3,"2014-01-21","2014-01-27",1,44.12,13,4.8,2,0.1,4.0
10420,WELLI,3,"2014-01-21","2014-01-27",1,44.12,70,12.0,8,0.1,58.0
10420,WELLI,3,"2014-01-21","2014-01-27",1,44.12,73,12.0,20,0.1,360.0
10421,QUEDE,8,"2014-01-21","2014-01-27",1,99.23,19,7.3,4,0.15,14.0
10421,QUEDE,8,"2014-01-21","2014-01-27",1,99.23,26,24.9,30,0.0,900.0
10421,QUEDE,8,"2014-01-21","2014-01-27",1,99.23,53,26.2,15,0.15,191.0
10421,QUEDE,8,"2014-01-21","2014-01-27",1,99.23,77,10.4,10,0.15,85.0
10422,FRANS,2,"2014-01-22","2014-01-31",1,3.02,26,24.9,2,0.0,4.0
10423,GOURL,6,"2014-01-23","2014-02-24",3,24.5,31,10.0,14,0.0,196.0
10423,GOURL,6,"2014-01-23","2014-02-24",3,24.5,59,44.0,20,0.0,400.0
10424,MEREP,7,"2014-01-23","2014-01-27",2,370.61,35,14.4,60,0.2,2880.0
10424,MEREP,7,"2014-01-23","2014-01-27",2,370.61,38,210.8,49,0.2,1921.0
10424,MEREP,7,"2014-01-23","2014-01-27",2,370.61,68,10.0,30,0.2,720.0
10425,LAMAI,6,"2014-01-24","2014-02-14",2,7.93,55,19.2,10,0.25,75.0
10425,LAMAI,6,"2014-01-24","2014-02-14",2,7.93,76,14.4,20,0.25,300.0
10426,GALED,4,"2014-01-27","2014-02-06",1,18.69,56,30.4,5,0.0,25.0
10426,GALED,4,"2014-01-27","2014-02-06",1,18.69,64,26.6,7,0.0,49.0
10427,PICCO,4,"2014-01-27","2014-03-03",2,31.29,14,18.6,35,0.0,1225.0
10428,REGGC,7,"2014-01-28","2014-02-04",1,11.09,46,9.6,20,0.0,400.0
10429,HUNGO,3,"2014-01-29","2014-02-07",2,56.63,50,13.0,40,0.0,1600.0
10429,HUNGO,3,"2014-01-29","2014-02-07",2,56.63,63,35.1,35,0.25,919.0
10430,ERNSH,4,"2014-01-30","2014-02-03",1,458.78,17,31.2,45,0.2,1620.0
10430,ERNSH,4,"2014-01-30","2014-02-03",1,458.78,21,8.0,50,0.0,2500.0
10430,ERNSH,4,"2014-01-30","2014-02-03",1,458.78,56,30.4,30,0.0,900.0
10430,ERNSH,4,"2014-01-30","2014-02-03",1,458.78,59,44.0,70,0.2,3920.0
10431,BOTTM,4,"2014-01-30","2014-02-07",2,44.17,17,31.2,50,0.25,1875.0
10431,BOTTM,4,"2014-01-30","2014-02-07",2,44.17,40,14.7,50,0.25,1875.0
10431,BOTTM,4,"2014-01-30","2014-02-07",2,44.17,47,7.6,30,0.25,675.0
10432,SPLIR,3,"2014-01-31","2014-02-07",2,4.34,26,24.9,10,0.0,100.0
10432,SPLIR,3,"2014-01-31","2014-02-07",2,4.34,54,5.9,40,0.0,1600.0
10433,PRINI,3,"2014-02-03","2014-03-04",3,73.83,56,30.4,28,0.0,784.0
10434,FOLKO,3,"2014-02-03","2014-02-13",2,17.92,11,16.8,6,0.0,36.0
10434,FOLKO,3,"2014-02-03","2014-02-13",2,17.92,76,14.4,18,0.15,275.0
10435,CONSH,8,"2014-02-04","2014-02-07",2,9.21,2,15.2,10,0.0,100.0
10435,CONSH,8,"2014-02-04","2014-02-07",2,9.21,22,16.8,12,0.0,144.0
10435,CONSH,8,"2014-02-04","2014-02-07",2,9.21,72,27.8,10,0.0,100.0
10436,BLONP,3,"2014-02-05","2014-02-11",2,156.66,46,9.6,5,0.0,25.0
10436,BLONP,3,"2014-02-05","2014-02-11",2,156.66,56,30.4,40,0.1,1440.0
10436,BLONP,3,"2014-02-05","2014-02-11",2,156.66,64,26.6,30,0.1,810.0
10436,BLONP,3,"2014-02-05","2014-02-11",2,156.66,75,6.2,24,0.1,518.0
10437,WARTH,8,"2014-02-05","2014-02-12",1,19.97,53,26.2,15,0.0,225.0
10438,TOMSP,3,"2014-02-06","2014-02-14",2,8.24,19,7.3,15,0.2,180.0
10438,TOMSP,3,"2014-02-06","2014-02-14",2,8.24,34,11.2,20,0.2,320.0
10438,TOMSP,3,"2014-02-06","2014-02-14",2,8.24,57,15.6,15,0.2,180.0
10439,MEREP,6,"2014-02-07","2014-02-10",3,4.07,12,30.4,15,0.0,225.0
10439,MEREP,6,"2014-02-07","2014-02-10",3,4.07,16,13.9,16,0.0,256.0
10439,MEREP,6,"2014-02-07","2014-02-10",3,4.07,64,26.6,6,0.0,36.0
10439,MEREP,6,"2014-02-07","2014-02-10",3,4.07,74,8.0,30,0.0,900.0
10440,SAVEA,4,"2014-02-10","2014-02-28",2,86.53,2,15.2,45,0.15,1721.0
10440,SAVEA,4,"2014-02-10","2014-02-28",2,86.53,16,13.9,49,0.15,2041.0
10440,SAVEA,4,"2014-02-10","2014-02-28",2,86.53,29,99.0,24,0.15,490.0
10440,SAVEA,4,"2014-02-10","2014-02-28",2,86.53,61,22.8,90,0.15,6885.0
10441,OLDWO,3,"2014-02-10","2014-03-14",2,73.02,27,35.1,50,0.0,2500.0
10442,ERNSH,3,"2014-02-11","2014-02-18",2,47.94,11,16.8,30,0.0,900.0
10442,ERNSH,3,"2014-02-11","2014-02-18",2,47.94,54,5.9,80,0.0,6400.0
10442,ERNSH,3,"2014-02-11","2014-02-18",2,47.94,66,13.6,60,0.0,3600.0
10443,REGGC,8,"2014-02-12","2014-02-14",1,13.95,11,16.8,6,0.2,29.0
10443,REGGC,8,"2014-02-12","2014-02-14",1,13.95,28,36.4,12,0.0,144.0
10444,BERGS,3,"2014-02-12","2014-02-21",3,3.5,17,31.2,10,0.0,100.0
10444,BERGS,3,"2014-02-12","2014-02-21",3,3.5,26,24.9,15,0.0,225.0
10444,BERGS,3,"2014-02-12","2014-02-21",3,3.5,35,14.4,8,0.0,64.0
10444,BERGS,3,"2014-02-12","2014-02-21",3,3.5,41,7.7,30,0.0,900.0
10445,BERGS,3,"2014-02-13","2014-02-20",1,9.3,39,14.4,6,0.0,36.0
10445,BERGS,3,"2014-02-13","2014-02-20",1,9.3,54,5.9,15,0.0,225.0
10446,TOMSP,6,"2014-02-14","2014-02-19",1,14.68,19,7.3,12,0.1,130.0
10446,TOMSP,6,"2014-02-14","2014-02-19",1,14.68,24,3.6,20,0.1,360.0
10446,TOMSP,6,"2014-02-14","2014-02-19",1,14.68,31,10.0,3,0.1,8.0
10446,TOMSP,6,"2014-02-14","2014-02-19",1,14.68,52,5.6,15,0.1,203.0
10447,RICAR,4,"2014-02-14","2014-03-07",2,68.66,19,7.3,40,0.0,1600.0
10447,RICAR,4,"2014-02-14","2014-03-07",2,68.66,65,16.8,35,0.0,1225.0
10447,RICAR,4,"2014-02-14","2014-03-07",2,68.66,71,17.2,2,0.0,4.0
10448,RANCH,4,"2014-02-17","2014-02-24",2,38.82,26,24.9,6,0.0,36.0
10448,RANCH,4,"2014-02-17","2014-02-24",2,38.82,40,14.7,20,0.0,400.0
10449,BLONP,3,"2014-02-18","2014-02-27",2,53.3,10,24.8,14,0.0,196.0
10449,BLONP,3,"2014-02-18","2014-02-27",2,53.3,52,5.6,20,0.0,400.0
10449,BLONP,3,"2014-02-18","2014-02-27",2,53.3,62,39.4,35,0.0,1225.0
10450,VICTE,8,"2014-02-19","2014-03-11",2,7.23,10,24.8,20,0.2,320.0
10450,VICTE,8,"2014-02-19","2014-03-11",2,7.23,54,5.9,6,0.2,29.0
10451,QUICK,4,"2014-02-19","2014-03-12",3,189.09,55,19.2,120,0.1,12960.0
10451,QUICK,4,"2014-02-19","2014-03-12",3,189.09,64,26.6,35,0.1,1103.0
10451,QUICK,4,"2014-02-19","2014-03-12",3,189.09,65,16.8,28,0.1,706.0
10451,QUICK,4,"2014-02-19","2014-03-12",3,189.09,77,10.4,55,0.1,2723.0
10452,SAVEA,8,"2014-02-20","2014-02-26",1,140.26,28,36.4,15,0.0,225.0
10452,SAVEA,8,"2014-02-20","2014-02-26",1,140.26,44,15.5,100,0.05,9500.0
10453,AROUT,1,"2014-02-21","2014-02-26",2,25.36,48,10.2,15,0.1,203.0
10453,AROUT,1,"2014-02-21","2014-02-26",2,25.36,70,12.0,25,0.1,563.0
10454,LAMAI,4,"2014-02-21","2014-02-25",3,2.74,16,13.9,20,0.2,320.0
10454,LAMAI,4,"2014-02-21","2014-02-25",3,2.74,33,2.0,20,0.2,320.0
10454,LAMAI,4,"2014-02-21","2014-02-25",3,2.74,46,9.6,10,0.2,80.0
10455,WARTH,8,"2014-02-24","2014-03-03",2,180.45,39,14.4,20,0.0,400.0
10455,WARTH,8,"2014-02-24","2014-03-03",2,180.45,53,26.2,50,0.0,2500.0
10455,WARTH,8,"2014-02-24","2014-03-03",2,180.45,61,22.8,25,0.0,625.0
10455,WARTH,8,"2014-02-24","2014-03-03",2,180.45,71,17.2,30,0.0,900.0
10456,KOENE,8,"2014-02-25","2014-02-28",2,8.12,21,8.0,40,0.15,1360.0
10456,KOENE,8,"2014-02-25","2014-02-28",2,8.12,49,16.0,21,0.15,375.0
10457,KOENE,2,"2014-02-25","2014-03-03",1,11.57,59,44.0,36,0.0,1296.0
10458,SUPRD,7,"2014-02-26","2014-03-04",3,147.06,26,24.9,30,0.0,900.0
10458,SUPRD,7,"2014-02-26","2014-03-04",3,147.06,28,36.4,30,0.0,900.0
10458,SUPRD,7,"2014-02-26","2014-03-04",3,147.06,43,36.8,20,0.0,400.0
10458,SUPRD,7,"2014-02-26","2014-03-04",3,147.06,56,30.4,15,0.0,225.0
10458,SUPRD,7,"2014-02-26","2014-03-04",3,147.06,71,17.2,50,0.0,2500.0
10459,VICTE,4,"2014-02-27","2014-02-28",2,25.09,7,24.0,16,0.05,243.0
10459,VICTE,4,"2014-02-27","2014-02-28",2,25.09,46,9.6,20,0.05,380.0
10459,VICTE,4,"2014-02-27","2014-02-28",2,25.09,72,27.8,40,0.0,1600.0
10460,FOLKO,8,"2014-02-28","2014-03-03",1,16.27,68,10.0,21,0.25,331.0
10460,FOLKO,8,"2014-02-28","2014-03-03",1,16.27,75,6.2,4,0.25,12.0
10461,LILAS,1,"2014-02-28","2014-03-05",3,148.61,21,8.0,40,0.25,1200.0
10461,LILAS,1,"2014-02-28","2014-03-05",3,148.61,30,20.7,28,0.25,588.0
10461,LILAS,1,"2014-02-28","2014-03-05",3,148.61,55,19.2,60,0.25,2700.0
10462,CONSH,2,"2014-03-03","2014-03-18",1,6.17,13,4.8,1,0.0,1.0
10462,CONSH,2,"2014-03-03","2014-03-18",1,6.17,23,7.2,21,0.0,441.0
10463,SUPRD,5,"2014-03-04","2014-03-06",3,14.78,19,7.3,21,0.0,441.0
10463,SUPRD,5,"2014-03-04","2014-03-06",3,14.78,42,11.2,50,0.0,2500.0
10464,FURIB,4,"2014-03-04","2014-03-14",2,89.0,4,17.6,16,0.2,205.0
10464,FURIB,4,"2014-03-04","2014-03-14",2,89.0,43,36.8,3,0.0,9.0
10464,FURIB,4,"2014-03-04","2014-03-14",2,89.0,56,30.4,30,0.2,720.0
10464,FURIB,4,"2014-03-04","2014-03-14",2,89.0,60,27.2,20,0.0,400.0
10465,VAFFE,1,"2014-03-05","2014-03-14",3,145.04,24,3.6,25,0.0,625.0
10465,VAFFE,1,"2014-03-05","2014-03-14",3,145.04,29,99.0,18,0.1,292.0
10465,VAFFE,1,"2014-03-05","2014-03-14",3,145.04,40,14.7,20,0.0,400.0
10465,VAFFE,1,"2014-03-05","2014-03-14",3,145.04,45,7.6,30,0.1,810.0
10465,VAFFE,1,"2014-03-05","2014-03-14",3,145.04,50,13.0,25,0.0,625.0
10466,COMMI,4,"2014-03-06","2014-03-13",1,11.93,11,16.8,10,0.0,100.0
